mineral_index,Mineral Name,Derived Strunz Top-Level,Structural Groupname,Crystal Systems,MDS 1,MDS 2,MDS 3
2721,Junoite,02,Junoite,monoclinic,0.6616012109071716,-0.020571610761482582,-0.007406848043148319
2722,Juonniite,08,Overite,orthorhombic,-0.2431556712890543,-0.17058627406859167,0.33116521900016516
2723,Jurbanite,07,Not in a structural group,monoclinic,-0.22414249305530715,-0.2850623184094756,-0.2608871906745066
2724,Jusite,09,,,0.6100006319695278,-0.07611242077645375,0.014538126036324307
2725,Juxingite,02,Digenite,cubic,0.6409999657769356,-0.0340565690393801,-0.006600593903877598
2726,Kaatialaite,08,,monoclinic,-0.19166197592959686,-0.22466424064739532,0.3401403320065446
2727,Kabalovite,08,Howardevansite,triclinic,-0.3492553265056858,0.35963303016532644,0.30760697690074007
2728,Kadyrelite,03,,cubic,0.6679371030997955,-0.04308123727348562,0.005811313797809185
2729,Kaersutite,09,Amphibole,monoclinic,0.5869681552545036,-0.0456991324342276,0.04232776040994701
2730,Kahlenbergite,04,Magnetoplumbite,hexagonal,0.6163352887738521,-0.0717576860590052,0.0030697739131999163
2731,Kahlerite,08,,,-0.26681303866045697,-0.22608952434032062,0.36905419811950135
2732,Kainite,07,,monoclinic,-0.25753519528004637,-0.07192464439369908,-0.2655304838986098
2733,Kainosite-(Y),09,,orthorhombic,-0.26666475165948617,0.3167610204124477,-0.08636248425091211
2734,Kainotropite,08,Not in a structural group,orthorhombic,-0.23043665817303116,-0.10657770452937101,0.30220342341123807
2735,Kaitianite,04,Berdesinskiite,monoclinic,0.6651084621551742,-0.0695488350185952,0.04462966428936557
2736,Kalborsite,09,Edingtonite,tetragonal,0.5936302443863509,-0.1269872806644129,0.032888886057860896
2737,Kalgoorlieite,02,,monoclinic,0.7890204546497306,0.028103661243351803,-0.02558408654556833
2738,Kaliborite,06,,monoclinic,0.598120701624295,-0.16337381052303201,0.03496608988876972
2739,Kalicinite,05,,monoclinic,-0.28681215604443006,0.19152517116268836,-0.08246886859037124
2740,Kalifersite,09,,triclinic,0.5949918707538324,-0.15216817481318312,0.0496340438014008
2741,Kalininite,02,Spinel,cubic,0.6320168629759237,0.04734690480496286,0.015317040167214099
2742,Kalinite,07,,,-0.34054832233417465,0.23175066649103973,-0.34774109447225865
2743,Kaliochalcite,07,Natrochalcite,monoclinic,-0.21975114641571325,-0.2538768564809476,-0.26962653436181233
2744,Kaliophilite,09,Tridymite-Nepheline,hexagonal,-0.2750514655881242,0.322794664846383,-0.03206249156488011
2745,Kalistrontite,07,Palmierite,hexagonal,-0.32639039544382276,0.25575154278410533,-0.3349639784881072
2746,Kalithallite,03,,tetragonal,0.6452950467331522,0.06513010378225512,0.004767969780749424
2747,Kalsilite,09,Tridymite-Nepheline,hexagonal,-0.2750514655881242,0.322794664846383,-0.03206249156488011
2748,Kalungaite,02,Ullmannite,cubic,0.6890904135054573,0.03063116620016046,0.013442172596050598
2749,Kalyuzhnyite-(Ce),09,Not in a structural group,monoclinic,0.6196784301862039,-0.062329059307055734,0.05371463897162185
2750,Kamaishilite,09,,tetragonal,0.5800566379738434,-0.14174629929532828,0.02831676315093422
2751,Kamarizaite,08,,orthorhombic,-0.24008592006896906,-0.18703196479108636,0.3331950559328358
2752,Kambaldaite,05,,hexagonal,-0.18972196925946955,-0.25489427048279834,-0.019457600585452463
2753,Kamchatkite,07,,orthorhombic,-0.22472976897179303,-0.15175162393189454,-0.311544788752318
2754,Kamenevite,09,Umbite,orthorhombic,0.6348594839326962,-0.06978251335662586,0.03838347782063653
2755,Kamiokite,04,Nolanite,hexagonal,0.6076696940435034,-0.005706435676735131,0.008004963776080586
2756,Kamitugaite,08,,triclinic,-0.24874512559781592,-0.23878934861304987,0.3633485788277424
2757,Kamotoite-(Y),05,,monoclinic,-0.1888222272527801,-0.30073731257561725,-0.05217578281967582
2758,Kampelite,08,Not in a structural group,orthorhombic,-0.23988843100631235,-0.17903475465758673,0.33059050230310355
2759,Kampfite,09,,monoclinic,-0.1723436955847972,-0.15467220628546507,-0.05432306012076035
2760,Kamphaugite-(Y),05,,tetragonal,-0.17879645318387732,-0.2515076796705223,-0.02973692197581925
2761,Kanatzidisite,02,Not in a structural group,monoclinic,0.6765778391164204,-0.0034074994738962916,0.017142757612715394
2762,Kanemite,09,,orthorhombic,0.5966878425042137,-0.16639210868078924,0.038283985038385863
2763,Kangite,04,Bixbyite,cubic,0.6073272327411611,-0.0782522073489883,0.04262915297676871
2764,Kangjinlaite,01,,tetragonal,0.6770197586411655,0.09975993149094757,0.0042620662394776965
2765,Kaňkite,08,Kaňkite,monoclinic,-0.362217548720263,0.3586064392477158,0.3189008074925943
2766,Kannanite,09,Ardennite,orthorhombic,-0.20633065088308022,-0.18807457323637622,0.15033375644776004
2767,Kanoite,09,Pyroxene,monoclinic,0.5908422500818695,0.0006815232889736535,0.037571586571033516
2768,Kanonaite,09,Andalusite,orthorhombic,-0.1667417680408499,-0.12567712804550701,0.03028153274530953
2769,Kanonerovite,08,Kanonerovite,monoclinic,0.6197740880347551,-0.07285916434255543,0.0396048500760692
2770,Kantorite,07,Not in a structural group,orthorhombic,-0.2402950826991691,-0.0704992617616323,-0.27162030537091963
2771,Kaolinite,09,"Clay, Kaolinite","triclinic, monoclinic",0.5979241991150775,-0.1691734607654756,0.020475535258792258
2772,Kapellasite,03,Atacamite,hexagonal,0.5996130961709809,-0.1570820457280156,0.016811346890915034
2773,Kapitsaite-(Y),09,Hyalotekite,triclinic,0.6167049325912168,-0.0175810070247831,0.01774642334491513
2774,Kapundaite,08,,triclinic,-0.2460321655051791,-0.18582495213786476,0.34290878464872976
2775,Kapustinite,09,Lovozerite-Zirsinalite–Lovozerite,"hexagonal, monoclinic",0.6092533752012177,-0.10993841092385051,0.04370647280265226
2776,Karasugite,03,,monoclinic,0.6140689099192712,0.08812178590580498,0.00032057298071421284
2777,Karchevskyite,05,Hydrotalcite,hexagonal,-0.18377177596151123,-0.2886523255324706,-0.024701133308199355
2778,Karelianite,04,Corundum,hexagonal,0.7810272173128844,0.00026033847744589417,-0.020201359204263535
2779,Karenwebberite,08,Olivine,orthorhombic,-0.34031148368705794,0.32487022589531156,0.2994586593862524
2780,Karibibite,04,,orthorhombic,-0.18723694287904574,-0.12460630694077703,0.3497372120310766
2781,Karlditmarite,08,Not in a structural group,triclinic,-0.24531715411023094,-0.1666400419871779,-0.002019223545050375
2782,Karlite,06,,orthorhombic,-0.15102497576848906,-0.1866853044576438,0.0009082024670759078
2783,Karlleuite,04,"Rocksalt, Perovskite",tetragonal,0.6041752693322833,-0.04625161971039857,0.034247616456712406
2784,Karlseifertite,08,Alunite-Crandallite,hexagonal,-0.22164820561989843,-0.19488211267756775,0.3154771154391215
2785,Karnasurtite-(Ce),09,,,0.6085939584046499,-0.1872104426094725,0.0423066988255066
2786,Karpenkoite,04,Volborthite,hexagonal,0.5946857711678805,-0.12660479808446032,0.043629258373649615
2787,Karpinskite,09,Corrensite,,0.5763416879306363,-0.09639568612917843,0.04986146066402938
2788,Karpovite,07,Not in a structural group,monoclinic,-0.22861957925846846,-0.16976999752001148,-0.3355844016281135
2789,Karupmøllerite-Ca,09,Labuntsovite,monoclinic,0.625357882265276,-0.1547568189735448,0.05588946793493349
2790,Karwowskiite,08,Cerite,hexagonal,-0.336637734204161,0.3381363831147701,0.2969332636448254
2791,Kasatkinite,09,Not in a structural group,monoclinic,0.5988253908490064,-0.10973374458669416,0.021508882993263045
2792,Kashinite,02,Bowieite,orthorhombic,0.6814393388708644,-0.020128537804528484,0.016580952208428645
2793,Kaskasite,04,Valleriite,hexagonal,0.6005627751412722,-0.12734348115640187,0.041736016935738245
2794,Kasolite,09,,monoclinic,-0.17771894111272007,-0.21512952102766691,-0.02003195808273657
2795,Kassite,04,Kassite,monoclinic,0.6103355704628729,-0.1605229277382319,0.05840273082625043
2796,Kastningite,08,Stewartite,triclinic,-0.24582593339977568,-0.20638589064128388,0.3325912066941267
2797,Katanite,09,Dugganite,hexagonal,0.6046241972276147,-0.05694205093498071,0.03443861423775714
2798,Katayamalite,09,Baratovite,"monoclinic, triclinic",-0.1523936208727724,-0.188194817128623,0.004163527749804143
2799,Katerinopoulosite,07,Picromerite,monoclinic,-0.2740259337778459,-0.1800575455876679,-0.2948156938012896
2800,Katiarsite,08,Katiarsite,orthorhombic,-0.21646408954476426,-0.13062289959307988,0.35783615628297955
2801,Katoite,04,Garnet,cubic,0.5896346698057517,-0.1808394923415756,0.03298847719790777
2802,Katophorite,09,Amphibole,monoclinic,0.5712815237165597,-0.08329782283095,0.053158098318950214
2803,Katoptrite,09,Katoptrite,monoclinic,-0.17538951268751024,-0.12621758268180802,0.0322846602982462
2804,Katsarosite,10,"Humboldtine, Oxalate",monoclinic,0.6231273131493527,-0.0004510340029014383,0.01539167287880901
2805,Kawazulite,02,Tetradymite,hexagonal,0.6731214008242965,0.0026373133990669033,0.016235153220749497
2806,Kayrobertsonite,08,Nordgauite,triclinic,-0.24403178544511872,-0.20347608023192465,0.3308329336980303
2807,Kayupovaite,09,"Stilpnomelane, Clay",monoclinic,0.593845416075232,-0.1454908482116975,0.046717512713286634
2808,Kazakhstanite,04,,monoclinic,0.5995613423854133,-0.17226894751157987,0.04185284620954142
2809,Kazakovite,09,Lovozerite-Zirsinalite–Lovozerite,hexagonal,0.6185040216112717,-0.050782465035026814,0.040604614407317836
2810,Kazanskyite,09,Seidozerite-Lamprophyllite,triclinic,0.6209225385880914,-0.13844366995158808,0.06192560735135219
2811,Kaznakhtite,05,Hydrotalcite,hexagonal,-0.1874114022691999,-0.28233233720434714,-0.0265427894330852
2812,Keckite,08,Jahnsite,monoclinic,-0.25204063955200884,-0.17541599919281833,0.3449597306661356
2813,Kegelite,09,,monoclinic,-0.2013165239077084,-0.25549780972344893,-0.16660961998999116
2814,Kegginite,04,Not in a structural group,hexagonal,0.6213864644353932,-0.07383712900562375,-0.027886758323651353
2815,Keilite,02,Rocksalt,cubic,0.6155514170949912,0.0012638790323523394,0.006398668520556817
2816,Keithconnite,02,,hexagonal,0.6640013010807073,-0.0268937074585443,0.0007484295392835502
2817,Keiviite-(Y),09,Thortveitite,monoclinic,0.6438878632334805,-0.033601338400835,0.009697720770135903
2818,Keiviite-(Yb),09,Thortveitite,monoclinic,0.6599074083519147,-0.03178462983105633,0.0252671433746116
2819,Keldyshite,09,,triclinic,0.631071044627013,-0.06296572616566723,0.04253097489423309
2820,Kellyite,09,"Clay, Serpentine","monoclinic, hexagonal",0.5799652629781797,-0.11224343588601549,0.039899959633753826
2821,Kelyanite,03,,hexagonal,0.6573105065786904,-0.027440794138481904,0.0068630764440950134
2822,Kemmlitzite,08,Alunite-Beudantite,hexagonal,-0.23864103989028407,-0.2360527966139442,0.03432792313947295
2823,Kempite,03,Atacamite,,0.5922651947569209,-0.13111934469600448,0.04138949583215688
2824,Kenhsuite,02,,orthorhombic,0.6627493719454862,0.02284146099897403,-0.008273765540157981
2825,Kenngottite,08,Souzalite,monoclinic,-0.2384130254693354,-0.17850271330535106,0.34427020795769914
2826,Kennygayite,07,,triclinic,-0.21550768518741337,-0.24160444802823797,-0.2947973626251526
2827,Kenoargentotennantite-(Fe),02,Tetrahedrite,cubic,0.6738443958179203,-0.036168894267854815,0.005976873457666345
2828,Kenoargentotetrahedrite-(Fe),02,Tetrahedrite,cubic,0.6675246515467657,-0.0526094791217243,0.009709344508848092
2829,Kenoargentotetrahedrite-(Zn),02,Tetrahedrite,cubic,0.6631491284124555,-0.03332547438368669,0.01735429718948401
2830,Kenomicrolite,04,Pyrochlore-microlite,cubic,0.6389724170067198,-0.17708122921290095,0.03943156890262571
2831,Kenoplumbomicrolite,04,Pyrochlore-microlite,cubic,0.6378968576175159,-0.13816670194141661,-0.004867598106207304
2832,Kenorozhdestvenskayaite-(Fe),02,Tetrahedrite,cubic,0.6631693480615115,-0.03337581589544539,0.023255298407719675
2833,Kenotobermorite,09,Tobermorite,"orthorhombic, monoclinic",0.5932639752486645,-0.13334254282553198,0.02343740828893047
2834,Kentbrooksite,09,Eudialyte,hexagonal,0.6117913206605559,-0.09434467226917691,0.04461073414961124
2835,Kentrolite,09,,orthorhombic,0.6191824255954549,-0.028499711024431308,-0.002101405818667794
2836,Kenyaite,09,,tetragonal,0.608289013108468,-0.18013173493178025,0.03323067463649994
2837,Keplerite,08,Cerite,hexagonal,-0.33620216366760325,0.3409714472868456,0.29667077182651846
2838,Kerimasite,09,Garnet,cubic,0.6055955512150715,-0.06481376825583285,0.048751896366579436
2839,Kermesite,02,,triclinic,0.676394872847224,-0.02517428696056457,0.018584651218016272
2840,Kernite,06,,monoclinic,0.5981206082748798,-0.15541277672657433,0.036695317687514245
2841,Kernowite,08,Liroconite,monoclinic,-0.24057198073800484,-0.2176788942210484,0.31960499046865076
2842,Kesebolite-(Ce),09,Not in a structural group,monoclinic,-0.2879535933978742,0.3313663244919246,0.05411205300854309
2843,Kësterite,02,"Stannite, Diamond-Sphalerite",tetragonal,0.661863518767955,-0.043385684954641346,0.018271075611368575
2844,Kettnerite,05,Bismutite,orthorhombic,-0.17991759492875875,-0.12181962675566592,-0.0534248456567492
2845,Keutschite,02,"Stannite, Diamond-Sphalerite",tetragonal,0.6676728795932736,-0.029836581821423708,-0.0009186540608247407
2846,Keyite,08,Alluaudite,monoclinic,-0.35464408844395867,0.3468634210325219,0.28316232716078454
2847,Keystoneite,04,Zemannite,hexagonal,-0.3381402223399441,0.2572114165340672,-0.3469358457066374
2848,Khademite,07,Khademite,orthorhombic,-0.24573732654765612,-0.08964622917946596,-0.32010587394047374
2849,Khaidarkanite,03,Cyanotrichite,monoclinic,0.5997693021334228,-0.19016963547333385,0.017857617388436643
2850,Khamrabaevite,01,Rocksalt,cubic,0.7044438690850886,0.09478486878595684,0.030592218166197067
2851,Khanneshite,05,Burbankite,hexagonal,-0.2830123846018767,0.2815834705566964,-0.09037217345729495
2852,Kharaelakhite,02,Pentlandite,orthorhombic,0.6282997322951094,-0.022573944077464086,0.006743874373252263
2853,Khatyrkite,01,Khatyrkite,tetragonal,0.5946164381150947,0.49180337203249547,-0.06495258860290934
2854,Khesinite,09,Sapphirine,triclinic,0.5964744550519407,-0.039075075088636994,0.04536809021838311
2855,Khibinskite,09,,monoclinic,0.6331596710760304,-0.06253400248971992,0.038430540756165504
2856,Khinite,07,,"hexagonal, orthorhombic",-0.132174019386806,-0.24057260267500213,-0.3267746979973119
2857,Khmaralite,09,Sapphirine,monoclinic,0.5914885094497192,-0.049005513250079076,0.01941070659623381
2858,Khomyakovite,09,Eudialyte,hexagonal,0.5855772586642651,-0.12530482799621986,0.054259596204322996
2859,Khorixasite,08,Conichalcite,monoclinic,-0.22354016606655658,-0.17672886376320102,0.31244695777484
2860,Khrenovite,08,Alluaudite,monoclinic,-0.333021048464902,0.3252196553501294,0.3058574441822975
2861,Khristovite-(Ce),09,"Dollaseite, Epidote",monoclinic,-0.18038533286002156,-0.14513798685641888,0.04544319813785526
2862,Khurayyimite,09,Not in a structural group,monoclinic,0.5827061188613459,-0.16677468470178425,0.03870395021582501
2863,Khvorovite,09,Hyalotekite,triclinic,0.6151924182605324,-0.0401036224046492,-0.03605995256260148
2864,Kiddcreekite,02,,cubic,0.6566515978018572,-0.0235119926647575,-0.01471028213850787
2865,Kidodite,04,Lindqvistite,hexagonal,0.6015368440133153,-0.03701304040351743,0.04417275323758983
2866,Kidwellite,08,,monoclinic,-0.24063889239195402,-0.1938160935016158,0.33858717610790107
2867,Kieftite,02,"Skutterudite, Perovskite",cubic,0.6159674833541376,0.528741808388615,-0.03626619051771792
2868,Kieserite,07,Kieserite,monoclinic,-0.33118153778282605,0.2862966591121525,-0.3161391698934898
2869,Kihlmanite-(Ce),09,Tundrite,triclinic,-0.19222592793876264,-0.2356546960889413,0.008839414635187835
2870,Kilchoanite,09,,orthorhombic,-0.1716692509299585,-0.1096440772859562,0.011824777702661712
2871,Killalaite,09,,monoclinic,0.5870969524482352,-0.11340647302488739,0.029601603489643157
2872,Kimrobinsonite,05,,cubic,-0.16287304961047014,-0.2784744822278706,-0.03271970552985901
2873,Kimuraite-(Y),05,Tengerite,orthorhombic,-0.29107309098069184,0.2721737002848459,-0.11100834196415402
2874,Kimzeyite,09,Garnet,cubic,0.6096337229469692,-0.0758059902914581,0.029841988512812567
2875,Kingite,08,,triclinic,-0.2568729099847228,-0.11762968161707613,0.33175211776317265
2876,Kingsgateite,07,,tetragonal,0.6225846200374278,-0.1752450596070248,0.046068386049105584
2877,Kingsmountite,08,Calcioferrite,monoclinic,-0.2511963585606515,-0.20138315724231468,0.33539008614817956
2878,Kingstonite,02,Kingstonite,monoclinic,0.6628366348973185,-0.02902668222041046,0.0019012727190564401
2879,Kinichilite,04,Zemannite,hexagonal,-0.33878509369239995,0.25624644673494446,-0.34605814595671913
2880,Kinoite,09,,monoclinic,0.6078441758274782,-0.07336094904520976,-0.011044392127721578
2881,Kinoshitalite,09,"Mica, Clay",monoclinic,0.5723392947561127,-0.10104034950996921,0.04499791755372801
2882,Kintoreite,08,Alunite-Crandallite,hexagonal,-0.22448763735001098,-0.19620710446076528,0.3136649691027319
2883,Kipushite,08,Philipsburgite,monoclinic,-0.23597737490642914,-0.2032617179904292,0.31554781885210126
2884,Kircherite,09,Cancrinite,hexagonal,-0.21601362456000472,-0.19098273526824655,-0.2583723606753359
2885,Kirchhoffite,09,,tetragonal,0.6304258972909074,-0.031230318284166565,0.01631021529206342
2886,Kirkiite,02,,monoclinic,0.648348316337422,-0.011659596782569207,-0.04026484868472533
2887,Kirschsteinite,09,Olivine,orthorhombic,-0.2887760474295429,0.3372543939220795,-0.029372147612477535
2888,Kiryuite,08,Viitaniemiite,monoclinic,-0.2560541815210481,-0.00041291616807810974,0.3416574864205232
2889,Kishonite,01,,cubic,0.6357786069263436,-0.027244873243738588,0.021264836283004004
2890,Kitagohaite,01,,cubic,0.6250508286927456,0.5179943273714345,-0.05657658978582441
2891,Kitkaite,02,Melonite,hexagonal,0.6235864614482705,0.016263953551537442,0.028992766914680897
2892,Kittatinnyite,09,,,-0.19598648211270628,-0.23059773711164896,0.04797431480867563
2893,Kladnoite,10,,monoclinic,0.6292347583005383,-0.06007942656671969,0.01708681090111014
2894,Klajite,08,Lindackerite,triclinic,-0.25173251893265214,-0.19545270126624908,0.3122540143204534
2895,Klaprothite,07,,monoclinic,-0.2230344193382109,-0.23619084444709457,-0.2724953785569983
2896,Klebelsbergite,07,Klebelsbergite,orthorhombic,-0.2047818238367224,-0.23498510722550098,-0.26751879311579474
2897,Kleberite,04,Tivanite,monoclinic,0.6232832879994954,-0.1608964112578013,0.06230164304813664
2898,Kleemanite,08,,monoclinic,-0.23762481057549473,-0.1948227924769143,0.3271905726931788
2899,Kleinite,07,,hexagonal,-0.22322601911115758,-0.19189907946597984,-0.2826883716416779
2900,Klöchite,09,Milarite,hexagonal,0.602410945294541,-0.021353749682580126,0.031812336178894014
2901,Klockmannite,02,Covellite,hexagonal,0.654185495179315,-0.03296699887877394,-0.01669356787008454
2902,Klyuchevskite,07,Klyuchevskite,monoclinic,-0.2125120303929709,-0.203749227086234,-0.26922555828675854
2903,Knasibfite,03,,orthorhombic,0.6374020946924507,0.08210485607023024,0.011172694916077483
2904,Knorringite,09,Garnet,cubic,-0.2147491184082024,0.04241560575368067,0.02922232766548888
2905,Koashvite,09,Lovozerite-Koashvite,orthorhombic,0.616029088854909,-0.05361793501545959,0.036564292715916075
2906,Kobeite-(Y),04,,,0.6257261926698712,-0.18257131664842818,0.048730380102205505
2907,Kobellite,02,Kobellite,orthorhombic,0.6598333324831449,-0.01791544750318167,-0.0048527691226751685
2908,Kobokoboite,08,,triclinic,-0.24400139183447522,-0.21872814995775602,0.32856151758134944
2909,Kobyashevite,07,Not in a structural group,triclinic,-0.2274540182627412,-0.2909052409535738,-0.2763394886889919
2910,Kochite,09,Seidozerite-Rinkite,triclinic,0.6081679151339787,-0.04891574511791742,0.05280922786157251
2911,Kochkarite,02,Tetradymite,hexagonal,0.6623025510938738,-0.008818758952656155,-0.002209705832026891
2912,Kochsándorite,05,Dundasite,orthorhombic,-0.17964455019718276,-0.280121461833129,-0.03775681846361524
2913,Kodamaite,09,Gyrolite,triclinic,0.582358660941421,-0.12994225319672725,0.044727180969350556
2914,Koechlinite,07,,orthorhombic,-0.17583156079671616,0.49502509090408786,-0.09032366937161852
2915,Koenenite,03,,hexagonal,0.5777275586132321,-0.1326740871468135,0.04357215933181728
2916,Kogarkoite,07,,"hexagonal, monoclinic",-0.2364649727516893,-0.07242072657220783,-0.2969902401827236
2917,Kojonenite,02,,tetragonal,0.6643709136932484,-0.02658012922908865,0.0010513973855288457
2918,Kokchetavite,09,Cymrite,hexagonal,0.6086907043304455,-0.05338628686280584,0.012567662205104118
2919,Kokinosite,04,Pascoite,triclinic,0.6125566115673444,-0.07153037617574518,0.029979572942510656
2920,Koksharovite,08,Howardevansite,triclinic,-0.341410322712751,0.3420711853352597,0.2976535472888575
2921,Koktaite,07,,,-0.26457275536228003,-0.16577401864752758,-0.291573398393364
2922,Kolarite,02,,orthorhombic,0.6574009186999128,0.04846889582793144,-0.034380212393297194
2923,Kolbeckite,08,Phosphosiderite,monoclinic,-0.3351252829496265,0.3308689600344037,0.29565053180018774
2924,Kolfanite,08,Arseniosiderite,monoclinic,-0.24118202377502457,-0.11576942219288078,0.3353942026155257
2925,Kolicite,09,,orthorhombic,-0.22052879467063363,-0.17275055860267274,0.21789828483747592
2926,Kolitschite,08,Alunite,monoclinic,-0.2264084111493197,-0.18254015690514513,0.3219319279500623
2927,Kollerite,04,Not in a structural group,orthorhombic,-0.22909577101395656,-0.22169852988110977,-0.2947142730061232
2928,Kolovratite,08,,,-0.22888856700302374,-0.16573434523127675,0.3245997636462569
2929,Kolskyite,09,Seidozerite-Murmanite,triclinic,0.6426881701541192,-0.0851057715257727,0.05387122007945636
2930,Kolwezite,05,Malachite,triclinic,-0.17547151664294092,-0.2598315066802405,-0.0387569820042935
2931,Kolymite,01,,cubic,0.6191129705489781,0.5105283581223333,-0.06675000598604794
2932,Komarovite,09,,orthorhombic,0.6026326928720775,-0.13211566809708775,0.05296619786337268
2933,Kombatite,08,,monoclinic,-0.2345982445613773,-0.08584591769946373,0.279198649992541
2934,Komkovite,09,,hexagonal,0.6370000894979979,-0.07111191025998777,0.03792083206353699
2935,Konderite,02,,hexagonal,0.6601789022289677,-0.038010032328826104,-0.00296385230010667
2936,Koninckite,08,,tetragonal,-0.3614012638671735,0.35902733627175454,0.32468961928152584
2937,Kononovite,07,Titanite,monoclinic,-0.24738470400767765,-0.05548143397091271,-0.2566215613615883
2938,Konyaite,07,Picromerite,monoclinic,-0.33984356073571753,0.23899609634866376,-0.31705268387094626
2939,Konzettite,07,Kassite-Kuranakhite,hexagonal,-0.24256066850472335,0.3377085286050082,-0.3631653793662635
2940,Kopernikite,04,Coronadite,tetragonal,0.6666941856844055,-0.0779615585638399,0.04756993977106409
2941,Kopylovite,09,Wadeite,hexagonal,0.634305636805634,-0.0606118900772232,0.03870809147328334
2942,Koragoite,07,,monoclinic,0.6650908252741906,-0.07836539872810754,0.046776598544015544
2943,Koritnigite,08,Krautite,triclinic,-0.22747896446217084,-0.19418579803814887,0.31302915204196474
2944,Kornelite,07,Not in a structural group,monoclinic,-0.3559974490018254,0.2837366714122757,-0.33727606678645716
2945,Kornerupine,09,Kornerupine,orthorhombic,0.5882321215039954,-0.034638064965066606,0.024853870583882304
2946,Korobitsynite,09,Labuntsovite,orthorhombic,0.6130998466368939,-0.15008504515807145,0.052179857537276525
2947,Korshunovskite,03,,triclinic,0.5824611764145791,-0.14984339670403457,0.047849945830949536
2948,Koryakite,07,Millosevichite,hexagonal,-0.32345330728603816,0.24857938006797303,-0.3100132817319027
2949,Korzhinskite,06,,,0.6142857084649862,-0.00974123129246905,0.004393955410765118
2950,Kosmochlor,09,Pyroxene,monoclinic,0.6260705552966256,-0.031275225263835714,0.021261779827001375
2951,Kosnarite,08,,hexagonal,-0.33046753663360107,0.33572141322030874,0.3451357450816509
2952,Kostovite,02,,,0.6558333745334879,-0.033739554598682636,-0.01021446251497949
2953,Kostylevite,09,,monoclinic,0.6341966409232578,-0.06937489512129419,0.03767737193979629
2954,Kotoite,06,Kotoite,orthorhombic,-0.25338753812129666,0.3640144253132942,-0.05291159831296
2955,Kottenheimite,09,Ettringite,hexagonal,-0.24353983443756505,-0.2918222880737832,-0.2609490864739673
2956,Köttigite,08,Vivianite,monoclinic,-0.37465150099187755,0.35436473862097395,0.3006855128695497
2957,Kotulskite,02,Nickeline,hexagonal,0.6614209997046936,-0.016988080401471456,-0.000473101811597116
2958,Koutekite,02,,orthorhombic,0.6741652607137015,0.09517110593964273,-0.020796467305159907
2959,Kovdorskite,08,Not in a structural group,monoclinic,-0.2425996516056646,-0.16007946684788,0.3333222515438371
2960,Kozłowskiite,09,Kristiansenite,triclinic,0.6054126769287926,-0.1048012934764452,0.03942935965087251
2961,Kozoite-(La),05,Ancylite,orthorhombic,-0.1663609303569351,-0.25776120167811967,-0.0374534685051061
2962,Kozoite-(Nd),05,Ancylite,orthorhombic,-0.16639735340545536,-0.2575591911526208,-0.03747899321171983
2963,Kozyrevskite,08,Kozyrevskite,orthorhombic,-0.23157434397028143,-0.12062406735528777,0.3011724292536169
2964,Kraisslite,09,Hematolite,"hexagonal, orthorhombic",-0.22758090625338948,-0.13122817422384941,0.3154430913283107
2965,Králíkite,03,,monoclinic,0.6330893751915421,0.09198261317239204,-0.00532721172251782
2966,Krasheninnikovite,07,Not in a structural group,hexagonal,-0.2447506100306304,-0.07000652206090385,-0.26889112678937777
2967,Krásnoite,09,Perhamite,hexagonal,0.5947933812533535,-0.19246885890234994,0.02229341309192376
2968,Krasnoshteinite,06,Not in a structural group,monoclinic,0.60358257842422,-0.19307107426054126,0.016559864097294368
2969,Krasnovite,05,,orthorhombic,-0.2277615008106485,-0.2213381590189605,0.1745013096109907
2970,Kratochvílite,10,,orthorhombic,0.6346019883586274,-0.026809861586071567,0.015104871306526596
2971,Krausite,07,,monoclinic,-0.3322036625666585,0.25520626900341625,-0.313874887678826
2972,Krauskopfite,09,,monoclinic,0.6205663690993564,-0.03793137203928908,0.008391960253350702
2973,Krautite,08,Krautite,monoclinic,-0.22664749861053396,-0.19318601977735145,0.31519926666084097
2974,Kravtsovite,02,Not in a structural group,orthorhombic,0.6653856255712661,-0.02167814904306245,0.005774081652844749
2975,Kreiterite,09,Mica,monoclinic,0.6126513760651744,-0.030838531547666487,0.03338706078581203
2976,Kremersite,03,,orthorhombic,0.6187884007872068,-0.045285875251139446,0.020377553336895036
2977,Krennerite,02,,orthorhombic,0.6629732751752566,-0.02577793534642325,0.0028497779028477666
2978,Krettnichite,08,Natrochalcite,monoclinic,-0.2239821997759969,-0.16353707481313529,0.3210808266996331
2979,Kribergite,08,,,-0.24733119883832713,-0.22720111419574673,0.17960707715066537
2980,Krieselite,03,Topaz,orthorhombic,0.6290153506892002,-0.03612241736834187,-0.003913370882081824
2981,Krinovite,09,Sapphirine,triclinic,0.5781897855501332,-0.004259760112845442,0.05063348899780117
2982,Kristekite,04,,monoclinic,-0.22409852560317026,-0.2996835191563209,-0.3405473694487595
2983,Kristiansenite,09,Kristiansenite,triclinic,0.6014604783683959,-0.10652260503845522,0.03236548119973317
2984,Kristjánite,07,Not in a structural group,monoclinic,-0.32680323125623384,0.204388562671052,-0.3186806698899329
2985,Krivovichevite,07,,hexagonal,-0.2102095794900062,-0.2676105333725724,-0.26900360027063785
2986,Kröhnkite,07,Roselite,monoclinic,-0.33296860055131006,0.23702904215479423,-0.3519185908443977
