source_index,target_index,neighbor_rank,distance
2980,5529,6,1.398357213425706
2980,3467,7,1.4486795661745808
2980,661,8,1.4619764176686387
2980,5873,9,1.472254465384238
2980,3329,10,1.4892481174686107
2981,1886,1,0.637895723512516
2981,4524,2,0.6467872915971589
2981,3335,3,0.6976981577535072
2981,4528,4,0.7062806735526053
2981,4949,5,0.7554565165967069
2981,6064,6,0.8248699462628363
2981,4526,7,0.83783036502611
2981,1694,8,0.8479319890619811
2981,4785,9,0.8699853793904632
2981,1885,10,0.8711302044144462
2982,507,1,0.5075617316258899
2982,6197,2,0.5693170877844274
2982,2909,3,0.5923859717019145
2982,2198,4,0.5987574201675908
2982,1803,5,0.6668030408789011
2982,745,6,0.6717519393572606
2982,2158,7,0.6898078588811198
2982,1501,8,0.6898955227195098
2982,1220,9,0.6987626890896494
2982,4359,10,0.7008826480814707
2983,4028,1,0.42421140474449004
2983,2960,2,0.44287228755164193
2983,5112,3,0.5127508326652451
2983,1453,4,0.713240706150519
2983,1097,5,0.7416152833524486
2983,3361,6,0.7576237587107086
2983,911,7,0.7648892059025468
2983,2307,8,0.8549940637998961
2983,2308,9,0.8824384373499863
2983,3806,10,0.9079071979988105
2984,2605,1,0.12358606469988044
2984,3584,2,1.0015484127116483
2984,5783,3,1.0148138729642069
2984,4368,4,1.0445223387332923
2984,5504,5,1.112163227493086
2984,3376,6,1.134220108224795
2984,2301,7,1.1748064801370213
2984,4919,8,1.175931043499322
2984,2267,9,1.1819138913998377
2984,2088,10,1.1939366216154406
2985,1396,1,0.4201755456961482
2985,3951,2,0.7485588032637561
2985,4240,3,0.8363566388468255
2985,4509,4,0.8492773380698044
2985,204,5,0.8508783540039017
2985,1813,6,0.8725753194309803
2985,4286,7,0.8729460246894107
2985,3102,8,0.9223196908805229
2985,4206,9,0.9223196908805229
2985,3152,10,0.9271276469976683
2986,80,1,0.7817602818294056
2986,237,2,0.8734252498882158
2986,2054,3,0.9755629425863337
2986,809,4,0.9939179648634002
2986,1285,5,1.0129695921889448
2986,2215,6,1.0598609572537767
2986,1608,7,1.0938493087518468
2986,4125,8,1.104081786330336
2986,3749,9,1.1822263071229533
2986,6022,10,1.1845013460700873
2987,3028,1,0.6329521678835436
2987,5919,2,0.7220492280115121
2987,21,3,0.7297935509045919
2987,1078,4,0.7918807468571323
2987,1412,5,0.8175936196613675
2987,2178,6,0.8875389132423152
2987,935,7,0.9053725865825993
2987,2027,8,0.9162490232457373
2987,2857,9,1.0069240756145137
2987,4207,10,1.0132651577137797
2988,629,1,0.04772389043195362
2988,3623,2,0.10806731007914364
2988,6012,3,0.7580263713127652
2988,5775,4,0.8663035823204115
2988,2528,5,0.8752179091106215
2988,1181,6,0.9657004716593018
2988,2045,7,1.0143287467327844
2988,2018,8,1.0189393372779068
2988,588,9,1.0205718997163211
2988,502,10,1.021220386682723
2989,1855,1,0.9110146058869549
2989,4299,2,0.9551800279404491
2989,2870,3,0.9551800279404491
2989,1315,4,0.9925211225523353
2989,3827,5,1.0210032575246288
2989,2021,6,1.094465573804578
2989,2650,7,1.1514066255548578
2989,4860,8,1.1925347544944473
2989,2265,9,1.2578438846608009
2989,1347,10,1.4250883038333308
2990,5866,1,0.7939743468798168
2990,781,2,0.8014469782950613
2990,4901,3,0.8134002172243234
2990,4749,4,0.818259999775792
2990,3117,5,0.8624853319490262
2990,5859,6,0.9791360993103455
2990,3679,7,1.0846862241645188
2990,625,8,1.0906864887745322
2990,2215,9,1.0934419097535344
2990,6022,10,1.0991919461979407
2991,3562,1,0.7833676837093948
2991,2894,2,0.7928161437182902
2991,5817,3,0.7928631611748497
2991,394,4,0.8214912771763919
2991,1557,5,0.8885219625132761
2991,5401,6,0.8908090534820733
2991,3744,7,0.9505770504772957
2991,4078,8,0.9550994548742445
2991,1471,9,0.980283033230279
2991,699,10,1.0076688336020665
2992,4162,1,0.12402112458556862
2992,3199,2,0.1458414002849987
2992,4891,3,0.16716746880098038
2992,2246,4,0.23643441508235516
2992,1540,5,0.23861559353075443
2992,2084,6,0.2860404557197244
2992,1947,7,0.4180942852935697
2992,1984,8,0.5034991101007301
2992,4022,9,0.5038757598742021
2992,5936,10,0.5461207766391629
2993,1491,1,1.0076700641829648
2993,3810,2,1.031321548953729
2993,5830,3,1.0887654423372481
2993,1958,4,1.1610289285912414
2993,4658,5,1.2094965023277648
2993,1575,6,1.2230044069908097
2993,3101,7,1.2230044069908097
2993,2050,8,1.2324630586000258
2993,3911,9,1.2336112982959178
2993,2049,10,1.2539981752977434
2994,3943,1,0.22748997741742438
2994,3908,2,0.32975960851158803
2994,3509,3,0.8786140828381747
2994,4086,4,0.8786140828381747
2994,3903,5,0.9384583666669942
2994,3940,6,0.9384583666669942
2994,2236,7,0.9384583666669942
2994,1781,8,0.9465348982082933
2994,4089,9,1.062392712465242
2994,5145,10,1.0764021605386969
2995,1252,1,0.23852663990296566
2995,2700,2,0.542322093263572
2995,2531,3,0.6624030974309659
2995,2853,4,0.9459417710026617
2995,5274,5,0.965588444502025
2995,2563,6,1.2387900712356816
2995,4571,7,1.2975728848262171
2995,2403,8,1.314937819294588
2995,1335,9,1.3496133904781655
2995,673,10,1.380085430820924
2996,3389,1,2.334453808444094
2996,5748,2,2.437729722070019
2996,4496,3,2.7346892542073196
2996,3829,4,2.7526966454721307
2996,3907,5,2.7996870017201356
2996,3764,6,2.8166559507187516
2996,1618,7,2.8211956129080162
2996,804,8,2.857761890748513
2996,2112,9,2.864069012929084
2996,639,10,2.8817171383243165
2997,4460,1,0.2675116554424973
2997,3065,2,0.27356065612774005
2997,1715,3,0.3939016144823334
2997,4398,4,0.4128353173559713
2997,1826,5,0.43746986704613744
2997,1952,6,0.5234480674358792
2997,4781,7,0.5612389509683747
2997,3131,8,0.6221740417393202
2997,4725,9,0.6252783280612334
2997,1776,10,0.6330281547789011
2998,2103,1,0.26297874292380896
2998,341,2,0.2629972283698105
2998,1657,3,0.2835381818871897
2998,577,4,0.45327073982776617
2998,3760,5,0.4540118506970907
2998,3937,6,0.45431344953804115
2998,1093,7,0.45494936412578474
2998,1284,8,0.49490106810276835
2998,2353,9,0.5129432406342256
2998,162,10,0.5411682313630374
2999,520,1,0.32999822767933085
2999,521,2,0.3925364134746927
2999,889,3,0.403874003176685
2999,257,4,0.6506828110727031
2999,3703,5,0.8754092679461405
2999,1898,6,0.8771203140784409
2999,1897,7,0.8826830362201973
2999,5290,8,0.8963815687303628
2999,1860,9,0.8972120488851405
2999,3767,10,0.8997973521395868
3000,6204,1,0.8028688122223204
3000,4569,2,0.9598119425831356
3000,1662,3,0.9598910496222646
3000,865,4,0.9683034416341484
3000,6004,5,0.9743615795963627
3000,1208,6,0.9913544177804406
3000,6,7,0.9962437370130447
3000,4006,8,1.001202713524639
3000,2149,9,1.0599976062682464
3000,1489,10,1.1237454815881365
3001,1944,1,0.6014401059557543
3001,4194,2,1.1425355585464407
3001,2663,3,1.168304294657927
3001,239,4,1.1741856728330573
3001,2517,5,1.2325334221103315
3001,2668,6,1.2446799515187055
3001,1364,7,1.251424025877096
3001,287,8,1.2545857512003726
3001,897,9,1.268327067549266
3001,3252,10,1.2722674385984751
3002,1446,1,1.0089143254079824
3002,3957,2,1.0314455463121883
3002,5311,3,1.1814347946022923
3002,3122,4,1.2658895236430017
3002,2890,5,1.2785054121058814
3002,4018,6,1.3246129657564327
3002,4103,7,1.367392674811853
3002,238,8,1.381346859837081
3002,5740,9,1.399271870143879
3002,5383,10,1.4260874657435492
3003,928,1,0.15293927737218113
3003,3004,2,0.33860585102789975
3003,488,3,0.3448286431787089
3003,4625,4,0.36376724296155555
3003,5367,5,0.4375908955023204
3003,5368,6,0.518740701230525
3003,5369,7,0.522757326890895
3003,4799,8,0.6237669428034767
3003,4479,9,0.7275841641259252
3003,715,10,0.7527540745657808
3004,488,1,0.09363028481163205
3004,3003,2,0.33860585102789975
3004,5368,3,0.4050866249682367
3004,5369,4,0.41103594915571673
3004,928,5,0.42436548149781017
3004,4625,6,0.5894256353240587
3004,4479,7,0.6429478624457838
3004,5367,8,0.6443454837498861
3004,715,9,0.6729815523365081
3004,4799,10,0.8175128574391358
3005,2667,1,1.2844903016424134
3005,1438,2,1.3062365710742234
3005,5086,3,1.3876503872219337
3005,492,4,1.460542413943056
3005,5728,5,1.4730327631722868
3005,4309,6,1.4739455298845314
3005,2895,7,1.4739455298845314
3005,971,8,1.530133270788173
3005,2714,9,1.534569018502733
3005,5668,10,1.5637865952304384
3006,1457,1,0.1111561589072043
3006,1008,2,0.8208255744187068
3006,3087,3,1.1874704563854648
3006,1811,4,1.4099697180382575
3006,5282,5,1.5072601622875912
3006,1986,6,1.6305825669873613
3006,2692,7,1.634113673753245
3006,4379,8,1.6771351163559707
3006,6163,9,1.7123896544236108
3006,3020,10,1.738720359247525
3007,615,1,0.23452528697444758
3007,3119,2,0.4001775550869386
3007,5002,3,0.4369964535722773
3007,2693,4,0.5953151623115505
3007,4341,5,0.6634030210618828
3007,5302,6,0.6649444934017094
3007,1581,7,0.6974020638700508
3007,4316,8,0.7150959310207129
3007,4469,9,0.748606946798195
3007,3784,10,0.7936874538294338
3008,4221,1,0.2822613029478024
3008,1574,2,0.853873575757296
3008,2362,3,0.8649455301073982
3008,2915,4,0.8989694572356931
3008,2823,5,0.9897302670031868
3008,2568,6,1.0387261134747348
3008,3402,7,1.0446854302481097
3008,4831,8,1.0779102147062753
3008,5814,9,1.08941354131553
3008,5400,10,1.0987553908381251
3009,5708,1,1.1503893933417642
3009,345,2,1.4054711992809856
3009,3664,3,1.733466200764559
3009,3905,4,1.8544897534120328
3009,3082,5,1.977292033003335
3009,2204,6,2.0223519571551063
3009,2899,7,2.055961104294711
3009,437,8,2.059868515890515
3009,4303,9,2.070754349850867
3009,2043,10,2.1558083082364465
3010,3962,1,0.5807519193008043
3010,1482,2,0.611374615828976
3010,4546,3,0.6134627272717288
3010,455,4,0.6812624572509647
3010,1921,5,0.7020652244376581
3010,2881,6,0.7037520777838301
3010,3752,7,0.7087364010408561
3010,135,8,0.722536890129827
3010,1440,9,0.7304232929016935
3010,2820,10,0.7533298910313858
3011,3503,1,0.43823981273006385
3011,5990,2,0.8409952997966486
3011,1779,3,0.9187908487250299
3011,5448,4,0.9574140762248734
3011,2289,5,0.9781821021836853
3011,4027,6,0.9902175459808163
3011,1950,7,0.9914633388516326
3011,780,8,1.0059910624250226
3011,608,9,1.0087810227400755
3011,2676,10,1.0156434131704222
3012,653,1,0.19100079205882084
3012,4353,2,0.24073325691026307
3012,3898,3,0.3909402697147591
3012,3433,4,0.4191775575836459
3012,5291,5,0.6956027105988657
3012,426,6,0.7067834552179252
3012,872,7,0.737695409155781
3012,3202,8,0.8175936196614023
3012,4375,9,0.8213412395076979
3012,2618,10,0.8246094196846062
3013,3093,1,0.13135005171261688
3013,3407,2,0.13325716351119696
3013,1762,3,0.141770303807876
3013,4264,4,0.16329287444828064
3013,2122,5,0.17549764521480213
3013,5741,6,0.17571454322814542
3013,951,7,0.21375865038376587
3013,5248,8,0.2936921673885528
3013,2796,9,0.2945500377313309
3013,5365,10,0.3940657624064778
3014,1863,1,0.5086830537050574
3014,4795,2,1.028979476641638
3014,5278,3,1.0338838765998732
3014,1866,4,1.1236255809268845
3014,2335,5,1.170740520547662
3014,1044,6,1.2148914696669857
3014,247,7,1.2482076877506327
3014,1842,8,1.2510846671970308
3014,434,9,1.273774485693075
3014,6114,10,1.2818646563287264
3015,334,1,0.15998106629231573
3015,1481,2,0.31743689784528556
3015,5973,3,0.3331361003040007
3015,1146,4,0.35145276442083656
3015,4050,5,0.3552964072852007
3015,3304,6,0.36080248835225737
3015,526,7,0.36955865961701617
3015,2841,8,0.4128006259849286
3015,5186,9,0.41797380490290575
3015,3319,10,0.4223201515087415
3016,1522,1,0.9296217194670747
3016,2126,2,0.9500152907673891
3016,4788,3,0.9796080443435629
3016,1561,4,0.991822154960604
3016,848,5,1.0013772028395578
3016,4023,6,1.0021682302133117
3016,6192,7,1.005303808399243
3016,421,8,1.0208676847053744
3016,5792,9,1.0283909031674707
3016,4129,10,1.0303083604593497
3017,3108,1,0.22991717845918375
3017,3018,2,0.23744569988907924
3017,3973,3,0.4384905405844486
3017,4344,4,0.46222627836236546
3017,5404,5,0.519063340457512
3017,5043,6,0.5250007225210601
3017,6196,7,0.5702436359030767
3017,356,8,0.5868274137591825
3017,3974,9,0.660575883421204
3017,2357,10,0.6670453195365085
3018,3108,1,0.07215104541597304
3018,3017,2,0.23744569988907924
3018,3973,3,0.3694199000034025
3018,5404,4,0.46521661729834723
3018,5043,5,0.47619058985036355
3018,4344,6,0.49537462474030813
3018,356,7,0.5548987591125324
3018,3974,8,0.6245408511564162
3018,6196,9,0.6258547641042734
3018,2357,10,0.6296876787491683
3019,5806,1,0.4708063065208666
3019,1640,2,0.7570623083390227
3019,5485,3,0.9477267855482343
3019,3713,4,0.9498166162255429
3019,667,5,0.952431864287224
3019,5495,6,0.9760187256134594
3019,995,7,0.9768157047134516
3019,943,8,0.9798635244018175
3019,2843,9,0.9954196297933039
3019,754,10,0.9999729182587352
3020,3087,1,1.6003773714900953
3020,1008,2,1.6071471522982892
3020,2337,3,1.7384567398165758
3020,3006,4,1.738720359247525
3020,1457,5,1.7474121872652844
3020,2939,6,1.7844711433200817
3020,2090,7,1.8042477070479752
3020,1441,8,1.8433024121233794
3020,5687,9,1.8480940116685773
3020,1060,10,1.9236506100857031
3021,3377,1,0.3114056391670655
3021,2395,2,0.48566233315212587
3021,4750,3,0.7437803877235505
3021,1434,4,0.7452922577620252
3021,1732,5,0.7623251283504704
3021,5044,6,0.8015307771745439
3021,4522,7,0.802254867195483
3021,4514,8,0.8033520609281866
3021,30,9,0.8423769622412872
3021,186,10,0.8445277179010118
3022,1128,1,0.0
3022,5382,2,0.8772943033914934
3022,4311,3,0.9262470049446498
3022,1398,4,0.9661996622392506
3022,3661,5,1.068731561341497
3022,1890,6,1.0951943254342589
3022,63,7,1.099586700135503
3022,27,8,1.106229798603066
3022,5315,9,1.113973591392145
3022,2690,10,1.1310201503488215
3023,2369,1,0.24027019742959219
3023,5696,2,0.476183137858952
3023,5802,3,0.9656021214718061
3023,5961,4,0.9852609338386237
3023,835,5,1.0663889214945257
3023,2949,6,1.239622847734453
3023,3246,7,1.2516729306090455
3023,819,8,1.297934023959543
3023,812,9,1.3008590580500954
3023,743,10,1.307080040840188
3024,3201,1,0.10219326264651608
3024,5314,2,0.10219326264651608
3024,2340,3,0.10219326264651608
3024,1544,4,0.10219326264651608
3024,949,5,0.25036763584245375
3024,5654,6,0.3312877890603979
3024,1816,7,0.4855696710895314
3024,1002,8,0.5553039531907813
3024,258,9,0.6212314749586636
3024,589,10,0.6955042140831046
3025,5707,1,0.3235369690752989
3025,2266,2,0.3752753511157206
3025,3787,3,0.5510963100247699
3025,3557,4,0.5517577102250609
3025,5127,5,0.5842349461599785
3025,2572,6,0.590589797306901
3025,5297,7,0.6264231059192076
3025,2071,8,0.6327632378580116
3025,66,9,0.6761724485184711
3025,2545,10,0.6805637942451629
3026,4936,1,0.4752872585502481
3026,3519,2,0.5413380226453172
3026,5772,3,0.5809266604565214
3026,3591,4,0.6876315545547541
3026,4084,5,0.7444547791093651
3026,3520,6,0.7681050959556925
3026,1401,7,0.7778399861020807
3026,774,8,0.8010522236607409
3026,5070,9,0.8417088845611943
3026,4728,10,0.9101948430597055
3027,5191,1,1.2957751945402691
3027,601,2,1.2957751945402691
3027,4438,3,1.3073396761392044
3027,998,4,1.3492864932824198
3027,280,5,1.4055734019732082
3027,3041,6,1.4744592771949165
3027,3381,7,1.510977211348667
3027,5925,8,1.5179235944702694
3027,2721,9,1.5390755568009118
3027,5025,10,1.5403862763196903
3028,935,1,0.3332847928384206
3028,4207,2,0.563990702440043
3028,222,3,0.5850124945365195
3028,2987,4,0.6329521678835436
3028,5271,5,0.6676398717980498
3028,2027,6,0.7341328254424448
3028,5353,7,0.8571405563108014
3028,5148,8,0.8699917288856653
3028,1431,9,0.8889601316324788
3028,2857,10,0.8894332464933533
3029,4015,1,0.3507022836368917
3029,2958,2,0.5437117028614687
3029,97,3,0.5437117028614687
3029,5619,4,0.9818766433414612
3029,1422,5,0.9818766433414902
3029,4301,6,0.999291183434384
3029,2580,7,1.3936493740720304
3029,203,8,1.4378958507855866
3029,4491,9,1.4785021269901382
3029,5834,10,1.5399029324949205
3030,5138,1,0.1001147128814606
3030,3691,2,0.11570940875731235
3030,215,3,0.6046756765415909
3030,1419,4,0.6776662361962992
3030,4010,5,0.7190053550108102
3030,2454,6,1.1773411814595045
3030,3364,7,1.2274198066389634
3030,4427,8,1.5209265581185496
3030,2090,9,1.5259438912655279
3030,65,10,1.5473473510612032
3031,5596,1,0.47415840616932076
3031,5397,2,0.7530518188865531
3031,3676,3,0.8325117822294272
3031,5800,4,0.8573974901279691
3031,2635,5,0.8624278165851116
3031,1235,6,0.9265409962424693
3031,3379,7,0.9552248492223618
3031,1427,8,0.9684464706575371
3031,2891,9,0.9812354184550963
3031,1938,10,0.9814073485769741
3032,4480,1,0.08278412073700309
3032,3783,2,0.4211858309256692
3032,5952,3,0.44196125955788823
3032,1192,4,0.47345560134485853
3032,4208,5,0.49265730476295244
3032,5072,6,0.5519225208006429
3032,3875,7,0.5520902484498332
3032,5508,8,0.7936746523480996
3032,2121,9,0.79939949106561
3032,906,10,0.9046915540513647
3033,3034,1,0.10646624770393243
3033,3045,2,0.26822490325008785
3033,4224,3,0.2852719740712058
3033,4225,4,0.2908923151014491
3033,3047,5,0.3572498213165202
3033,3046,6,0.387483495868828
3033,3144,7,0.4447787024660596
3033,5083,8,0.5548377387791829
3033,777,9,0.5623245488475205
3033,3880,10,0.5735906564618019
3034,3033,1,0.10646624770393243
3034,3045,2,0.32714139071992737
3034,4224,3,0.33425080126358137
3034,4225,4,0.35041404091293443
3034,3144,5,0.4040504959621083
3034,3047,6,0.41893152044786863
3034,3046,7,0.4466259844110164
3034,777,8,0.5313655231536273
3034,3880,9,0.5636608564778512
3034,5083,10,0.5650036503938313
3035,3776,1,0.9217876911808411
3035,5571,2,1.2185149082039173
3035,3053,3,1.349960874579738
3035,5241,4,1.453695634815824
3035,846,5,1.5226440677503226
3035,1975,6,1.5476556866967073
3035,3865,7,1.5924207323794997
3035,1158,8,1.6382351933370831
3035,3855,9,1.6403251127483363
3035,735,10,1.7650969923084183
3036,4843,1,1.0329955401713602
3036,3147,2,1.6832411691586802
3036,1535,3,2.0953904631636653
3036,3681,4,2.130440363803375
3036,5761,5,2.1339069452919
3036,388,6,2.136410638241899
3036,4614,7,2.1364386453382775
3036,1815,8,2.1607402287185606
3036,2296,9,2.1782615974567543
3036,4401,10,2.1841285512824147
3037,5709,1,1.0887654423373396
3037,2202,2,1.1882210731008782
3037,907,3,1.3164897391409907
3037,5994,4,1.3523560779345538
3037,4209,5,1.3713565004592543
3037,1211,6,1.3713565004592543
3037,2193,7,1.4389423723165005
3037,4321,8,1.4406537982616319
3037,3946,9,1.527715798939299
3037,5698,10,1.5305971427497012
3038,860,1,0.5436495496517568
3038,5537,2,0.7271305113303177
3038,4354,3,0.7320781615136434
3038,6101,4,0.7777981087891022
3038,5546,5,0.7903609679875592
3038,5041,6,0.7919509381546092
3038,5836,7,0.8486828297285678
3038,5743,8,0.8576828901953888
3038,2541,9,0.9380673048029889
3038,747,10,0.9463994085311804
3039,5119,1,0.0
3039,4173,2,0.9371751959150499
3039,4074,3,0.9403290946969839
3039,2144,4,1.0912443148338264
3039,115,5,1.1205734011160395
3039,3979,6,1.3235970998529856
3039,6084,7,1.4302211474068893
3039,3580,8,1.5039325723316264
3039,2768,9,1.5801221082449997
3039,4061,10,1.5917369984800611
3040,5136,1,0.9151947537672721
3040,169,2,1.0205840393098535
3040,1582,3,1.1786378685786687
3040,2017,4,1.2048674765065948
3040,5974,5,1.2188028288348136
3040,4214,6,1.2260170000956996
3040,5993,7,1.228592578088714
3040,3081,8,1.2289873121707153
3040,4730,9,1.2421794448180425
3040,4605,10,1.2982034711947577
3041,1113,1,0.8842305531030006
3041,610,2,1.1411155049421888
3041,606,3,1.1498168325087974
3041,948,4,1.2042935680106355
3041,5756,5,1.3226245475613203
3041,5191,6,1.3462451639177253
3041,601,7,1.3462451639177253
3041,4438,8,1.3573797240985113
3041,5257,9,1.3872886292517645
3041,998,10,1.397825714293581
3042,967,1,0.1832258430938282
3042,75,2,0.5620895985778861
3042,3175,3,0.6358782900285023
3042,3672,4,0.64901486647398
3042,4836,5,0.8043607574019671
3042,6187,6,0.828925628647672
3042,1157,7,0.833746022237832
3042,3363,8,0.8397355647114847
3042,1375,9,0.8441541308954398
3042,3445,10,0.8454248737222056
3043,5565,1,1.1286180252590479
3043,5882,2,1.2153639384701957
3043,3527,3,1.234374569041939
3043,964,4,1.3569702448747125
3043,5155,5,1.5706312820591242
3043,3963,6,1.599391988790396
3043,4408,7,1.613339244930926
3043,2241,8,1.7110906564096018
3043,2800,9,1.7387882935619345
3043,4994,10,1.7502817508128818
3044,831,1,0.5582878413258459
3044,2663,2,0.8508258498679151
3044,2360,3,0.9136607816229351
3044,3453,4,0.9323581226040273
3044,2588,5,0.9364551718978813
3044,6195,6,0.9401612948019453
3044,2417,7,0.9711131121520751
3044,1787,8,0.9751567474461103
3044,11,9,0.9768976037783874
3044,5563,10,0.9959482104581596
3045,4225,1,0.11855704970292363
3045,3047,2,0.16834443346608638
3045,3046,3,0.19966183039869334
3045,3033,4,0.26822490325008785
3045,4224,5,0.30841816131039623
3045,3034,6,0.32714139071992737
3045,3880,7,0.41761935369872133
3045,5083,8,0.4335060737894419
3045,3144,9,0.4385473445629951
3045,3229,10,0.5823541085396043
3046,3047,1,0.11469245811821137
3046,4225,2,0.14456687295831827
3046,3045,3,0.19966183039869334
3046,4224,4,0.34345730443897143
3046,3033,5,0.387483495868828
3046,3144,6,0.442139618705608
3046,3034,7,0.4466259844110164
3046,3880,8,0.4542642491144701
3046,5083,9,0.5112644807181734
3046,3229,10,0.5236360967468897
3047,3046,1,0.11469245811821137
3047,3045,2,0.16834443346608638
3047,4225,3,0.17405135289646284
3047,3033,4,0.3572498213165202
3047,4224,5,0.37080670788103587
3047,3034,6,0.41893152044786863
3047,3880,7,0.43692268072788165
3047,3144,8,0.4663214770226822
3047,5083,9,0.49365057104062193
3047,3229,10,0.5112724597338562
3048,4684,1,0.4531610862721849
3048,1452,2,0.536363629286895
3048,1759,3,0.5368767466849552
3048,5426,4,0.5443839946543506
3048,1666,5,0.5852299217090731
3048,4681,6,0.6351178582274957
3048,1605,7,0.6531545243113596
3048,1328,8,0.658736120896516
3048,3429,9,0.6605693158743946
3048,1179,10,0.6616111765396253
3049,1463,1,0.1599810662925822
3049,164,2,0.6180074217083922
3049,5828,3,0.9756631309012557
3049,2888,4,1.12855478926901
3049,639,5,1.2347961950278812
3049,3515,6,1.2391515687954537
3049,4496,7,1.5119325194732576
3049,3764,8,1.5275960494714833
3049,1618,9,1.5359504002190194
3049,8,10,1.5745680078810236
3050,332,1,1.3177887310330352
3050,5870,2,1.4093546218147983
3050,1064,3,1.4271368009768168
3050,2270,4,1.4705790403002523
3050,5125,5,1.4824483602935885
3050,6223,6,1.484019210847824
3050,4828,7,1.5038263175349371
3050,274,8,1.5050387145470985
3050,1747,9,1.508142802071423
3050,6222,10,1.5085905202990986
3051,4279,1,0.4795383771205318
3051,5884,2,0.8351100094987218
3051,1166,3,0.8658135717562374
3051,3279,4,0.8699209928827165
3051,4186,5,0.8747188612764741
3051,5808,6,0.8747188612764741
3051,2816,7,0.8807448531687552
3051,5451,8,0.8807448531687552
3051,2917,9,0.8860782439026168
3051,3773,10,0.9201728679183929
3052,4801,1,0.992898334643373
3052,1989,2,0.9930602032965471
3052,2386,3,1.0856726651227444
3052,4442,4,1.191858845365784
3052,3145,5,1.2447487683950709
3052,5602,6,1.291927055756317
3052,45,7,1.330696670045951
3052,4370,8,1.3698201708689837
3052,4898,9,1.3850220962044764
3052,5495,10,1.4051587766484717
3053,5241,1,0.8468899998099366
3053,3865,2,0.9834665163131316
3053,3035,3,1.349960874579738
3053,3776,4,1.6289007428350528
3053,3855,5,1.6672595968937372
3053,5571,6,1.7131076149723443
3053,2331,7,1.7605177697277417
3053,1041,8,1.8603780727129116
3053,735,9,1.8966522335493805
3053,3482,10,1.9357068352784161
3054,5812,1,0.6494563815932346
3054,1111,2,0.7131205211136329
3054,343,3,0.7818611640794813
3054,1963,4,0.8039612145660509
3054,2619,5,0.8170047273828828
3054,5883,6,0.8743027235886585
3054,909,7,0.9768913024307548
3054,4626,8,1.000576464476649
3054,1095,9,1.026710252872877
3054,994,10,1.0389235816573963
3055,1154,1,0.7816070072066562
3055,51,2,0.7817596891955798
3055,1285,3,0.9305996987291764
3055,3117,4,0.9461117404959847
3055,4901,5,0.9929255592560429
3055,781,6,1.008721014453863
3055,5859,7,1.026590922285237
3055,4749,8,1.1053799885363402
3055,1542,9,1.1557947908574748
3055,2215,10,1.172639811835081
3056,2264,1,0.9152823908724573
3056,841,2,0.9341953505924808
3056,4621,3,0.9921359785840975
3056,1653,4,1.078665705301961
3056,349,5,1.078665705301961
3056,120,6,1.2030284352841476
3056,5189,7,1.2141838252670478
3056,1669,8,1.2527318227554007
3056,2317,9,1.2856100213175075
3056,1123,10,1.2856100213175294
3057,5450,1,0.13130119679819116
3057,3925,2,0.26421966874248404
3057,5330,3,0.35298171773414744
3057,2566,4,0.3717717320843935
3057,5659,5,0.3725894907077016
3057,2295,6,0.3725894907077016
3057,1507,7,0.3725894907077016
3057,4434,8,0.3725894907077016
3057,416,9,0.3841573504584944
3057,2539,10,0.46837874100034327
3058,445,1,0.21757926780796014
3058,4343,2,0.622155247172081
3058,5432,3,0.6495913733880361
3058,3541,4,0.8766776424340914
3058,3994,5,1.078281376930404
3058,6198,6,1.0919839507089415
3058,2361,7,1.1322346146529345
3058,849,8,1.1409378803294408
3058,2417,9,1.148243864400961
3058,442,10,1.1850411608357811
3059,3618,1,0.39306298502456155
3059,2936,2,0.4348713778786605
3059,4380,3,0.49101336022091174
3059,5226,4,0.49571311430147136
3059,3617,5,0.4978082283483529
3059,4577,6,0.5772490508298392
3059,3297,7,0.6157749324194542
3059,2898,8,0.6442222532763361
3059,2959,9,0.698712172608945
3059,2651,10,0.7089052193268739
3060,1654,1,0.44343937046895265
3060,5649,2,1.20046658639194
3060,5176,3,1.3142529546817832
3060,2116,4,1.3204553059937958
3060,5650,5,1.3397606924105958
3060,4261,6,1.3471030103600334
3060,786,7,1.3703487229210993
3060,1582,8,1.4272773924591635
3060,5648,9,1.4575521433639047
3060,4260,10,1.4619370909975475
3061,4581,1,0.12158415785834499
3061,3525,2,0.12158415785834499
3061,4226,3,0.817593619661298
3061,664,4,0.8265845597113544
3061,696,5,1.065346351803176
3061,6216,6,1.425653200469222
3061,1092,7,1.5256788647263
3061,423,8,1.61889333294021
3061,3523,9,1.625801725607604
3061,5543,10,1.7702690956802805
3062,3822,1,0.042291583681736224
3062,467,2,0.4796924943118201
3062,5064,3,0.775929418396287
3062,2775,4,0.8079409433595282
3062,3261,5,0.8852351212590479
3062,5682,6,0.9785242112008513
3062,747,7,0.9887174108916436
3062,458,8,1.0408190772711594
3062,3999,9,1.0484828634341825
3062,478,10,1.0551323092869662
3063,4475,1,0.39912502060317284
3063,5333,2,0.9996048034001228
3063,658,3,1.0407625513613035
3063,3473,4,1.091515645270109
3063,2461,5,1.1449988116812213
3063,5960,6,1.1720799899973287
3063,4391,7,1.2355196082059086
3063,4694,8,1.2686903021029976
3063,3707,9,1.3242405437802112
3063,2826,10,1.519698650045864
3064,2230,1,0.7580620513176319
3064,3652,2,0.7996663994721926
3064,3455,3,0.8263084568891343
